category_code,brand01
appliances.personal.scales,huawei
,akvafor
,polaris
,
,provence
,
,
,barkan
electronics.video.tv,samsung
electronics.audio.headphone,philips
appliances.personal.scales,vitek
electronics.audio.headphone,apple
,muljhtidom
appliances.kitchen.washer,samsung
appliances.kitchen.refrigerators,samsung
,sencor
appliances.environment.fan,ava
appliances.kitchen.washer,indesit
computers.peripherals.keyboard,
electronics.audio.headphone,samsung
appliances.environment.water_heater,aqua
,maxwell
appliances.environment.vacuum,samsung
appliances.kitchen.washer,midea
,technodom
,huawei
electronics.smartphone,samsung
electronics.smartphone,huawei
electronics.audio.headphone,huawei
,transcend
computers.notebook,asus
electronics.smartphone,huawei
,ava
,ava
computers.peripherals.mouse,delux
electronics.video.tv,lg
appliances.personal.massager,beurer
electronics.audio.headphone,apple
electronics.tablet,apple
electronics.smartphone,samsung
appliances.kitchen.grill,delonghi
,xiaomi
electronics.audio.headphone,xiaomi
computers.components.cooler,moshi
computers.notebook,microlab
appliances.personal.scales,vitek
electronics.smartphone,apple
appliances.kitchen.oven,bosch
appliances.kitchen.toster,bosch
appliances.environment.water_heater,midea
,beko
computers.peripherals.mouse,bloody
appliances.kitchen.refrigerators,atlant
stationery.paper,svetocopy
electronics.telephone,nokia
appliances.environment.water_heater,midea
auto.accessories.videoregister,xiaomi
electronics.audio.headphone,apple
furniture.kitchen.chair,tefal
computers.peripherals.mouse,logitech
apparel.shirt,ggg
electronics.smartphone,huawei
,ava
,ava
electronics.smartphone,samsung
electronics.smartphone,huawei
electronics.smartphone,oppo
electronics.video.tv,lg
computers.peripherals.camera,logitech
electronics.smartphone,samsung
,ava
electronics.audio.headphone,xiaomi
electronics.smartphone,samsung
appliances.kitchen.mixer,moulinex
electronics.smartphone,xiaomi
appliances.iron,philips
,apple
electronics.video.tv,samsung
computers.peripherals.keyboard,bloody
electronics.smartphone,samsung
electronics.smartphone,samsung
appliances.kitchen.microwave,ava
electronics.smartphone,samsung
electronics.video.tv,tcl
electronics.smartphone,samsung
appliances.environment.air_conditioner,beko
electronics.smartphone,huawei
electronics.smartphone,samsung
electronics.smartphone,apple
appliances.iron,tefal
computers.peripherals.camera,logitech
electronics.smartphone,samsung
stationery.cartrige,nv-print
electronics.smartphone,apple
appliances.environment.fan,polaris
electronics.audio.headphone,apple
computers.peripherals.mouse,delux
,philips
electronics.smartphone,samsung
electronics.tablet,samsung
electronics.smartphone,samsung
appliances.environment.vacuum,bork
electronics.smartphone,samsung
,lavazza
,ggg
,technodom
,
appliances.kitchen.refrigerators,beko
electronics.audio.headphone,apple
electronics.smartphone,huawei
electronics.clocks,apple
electronics.smartphone,apple
computers.notebook,orico
,jandeks
appliances.environment.vacuum,bork
electronics.smartphone,huawei
appliances.environment.air_conditioner,beko
,fujifilm
electronics.smartphone,huawei
stationery.paper,svetocopy
stationery.cartrige,hp
stationery.cartrige,hp
appliances.personal.hair_cutter,rowenta
electronics.audio.headphone,jbl
electronics.smartphone,xiaomi
computers.components.cooler,hp
electronics.smartphone,samsung
appliances.sewing_machine,singer
appliances.environment.air_conditioner,ava
electronics.smartphone,samsung
electronics.tablet,apple
stationery.battery,camelion
computers.notebook,lenovo
electronics.smartphone,samsung
appliances.kitchen.kettle,bosch
appliances.iron,philips
electronics.tablet,wacom
electronics.smartphone,samsung
appliances.environment.vacuum,samsung
electronics.smartphone,samsung
electronics.smartphone,samsung
computers.notebook,asus
,delonghi
electronics.smartphone,samsung
stationery.battery,camelion
electronics.tablet,apple
electronics.audio.headphone,jbl
appliances.kitchen.kettle,ava
,akvafor
auto.accessories.videoregister,xiaomi
appliances.personal.scales,tefal
appliances.kitchen.hood,samsung
electronics.smartphone,oppo
appliances.environment.water_heater,ariston
electronics.audio.headphone,apple
electronics.smartphone,samsung
electronics.smartphone,oppo
appliances.environment.water_heater,ariston
electronics.smartphone,huawei
electronics.smartphone,samsung
,a-case
,a-case
appliances.environment.air_conditioner,ava
computers.notebook,apple
computers.components.cooler,ship
,king
appliances.kitchen.refrigerators,different
appliances.kitchen.kettle,vitek
electronics.smartphone,samsung
,jbl
electronics.video.tv,samsung
electronics.smartphone,vivo
electronics.audio.headphone,jbl
electronics.clocks,apple
appliances.environment.fan,ava
appliances.kitchen.dishwasher,bosch
appliances.kitchen.hood,bosch
electronics.smartphone,samsung
,bellissima
electronics.telephone,panasonic
electronics.video.tv,samsung
appliances.personal.scales,ava
electronics.video.tv,samsung
computers.notebook,asus
electronics.video.tv,samsung
electronics.smartphone,oppo
,e.gov
electronics.smartphone,samsung
electronics.audio.headphone,xiaomi
computers.network.router,altel
electronics.smartphone,apple
appliances.kitchen.hood,gorenje
computers.components.cooler,ship
computers.notebook,asus
computers.components.hdd,transcend
electronics.smartphone,xiaomi
,
appliances.kitchen.coffee_machine,peterhof
electronics.smartphone,samsung
electronics.smartphone,samsung
electronics.smartphone,samsung
,vitek
appliances.kitchen.juicer,bosch
,sony
,kingston
electronics.audio.headphone,awei
appliances.kitchen.kettle,redmond
appliances.environment.vacuum,thomas
appliances.sewing_machine,jaguar
electronics.smartphone,samsung
appliances.kitchen.microwave,lg
appliances.environment.air_conditioner,beko
electronics.smartphone,samsung
electronics.smartphone,huawei
electronics.smartphone,samsung
electronics.smartphone,huawei
,
,
computers.peripherals.keyboard,rapoo
computers.peripherals.mouse,bloody
appliances.sewing_machine,janome
electronics.audio.headphone,jbl
electronics.smartphone,samsung
electronics.smartphone,samsung
electronics.tablet,apple
,ava
stationery.cartrige,epson
,akvafor
electronics.smartphone,samsung
,xiaomi
appliances.kitchen.mixer,panasonic
appliances.kitchen.washer,lg
,huawei
computers.peripherals.keyboard,bloody
appliances.kitchen.washer,ava
accessories.bag,samsung
appliances.kitchen.washer,lg
furniture.kitchen.table,victoria
appliances.kitchen.mixer,braun
,bona
,akvafor
appliances.kitchen.meat_grinder,moulinex
computers.peripherals.mouse,bloody
electronics.clocks,apple
computers.peripherals.mouse,logitech
computers.peripherals.mouse,microsoft
electronics.smartphone,samsung
,hansa
computers.peripherals.monitor,hp
computers.peripherals.mouse,microsoft
appliances.iron,philips
computers.components.hdd,apple
appliances.environment.vacuum,lg
computers.notebook,lenovo
electronics.audio.headphone,global
construction.tools.screw,samsung
,cort
electronics.video.tv,lg
electronics.smartphone,huawei
electronics.smartphone,samsung
computers.peripherals.mouse,genius
appliances.environment.air_conditioner,ava
appliances.personal.scales,ava
computers.notebook,lenovo
,vitek
appliances.personal.scales,ava
,king
electronics.clocks,samsung
,jbl
computers.notebook,lenovo
appliances.environment.vacuum,samsung
electronics.smartphone,samsung
,rowenta
electronics.audio.microphone,trust
electronics.audio.headphone,bloody
computers.notebook,hp
computers.peripherals.mouse,genius
computers.peripherals.mouse,genius
appliances.kitchen.washer,samsung
electronics.telephone,panasonic
appliances.environment.air_conditioner,ava
appliances.environment.water_heater,ariston
appliances.kitchen.coffee_grinder,delonghi
computers.components.cooler,ship
electronics.smartphone,honor
stationery.paper,delux
computers.peripherals.keyboard,logitech
stationery.battery,xiaomi
stationery.battery,xiaomi
,honor
electronics.audio.headphone,xiaomi
electronics.smartphone,oppo
computers.notebook,lenovo
furniture.kitchen.table,
computers.notebook,lenovo
appliances.environment.vacuum,tefal
appliances.environment.vacuum,arnica
,panasonic
,delonghi
furniture.kitchen.chair,tefal
appliances.personal.massager,gezatone
computers.peripherals.mouse,
electronics.smartphone,oppo
country_yard.weather_station,beurer
electronics.smartphone,samsung
electronics.video.tv,samsung
electronics.tablet,wacom
electronics.smartphone,samsung
,kenwood
appliances.kitchen.kettle,wmf
,dji
computers.peripherals.mouse,genius
,huawei
electronics.smartphone,samsung
,nika
appliances.iron,maxwell
apparel.glove,sony
appliances.environment.air_conditioner,ava
,jbl
electronics.smartphone,huawei
appliances.kitchen.refrigerators,lg
appliances.personal.scales,omron
computers.network.router,tp-link
appliances.kitchen.kettle,wmf
,kenwood
electronics.smartphone,samsung
computers.peripherals.mouse,logitech
accessories.bag,continent
accessories.bag,continent
computers.notebook,lenovo
computers.peripherals.keyboard,logitech
computers.peripherals.keyboard,logitech
electronics.clocks,samsung
electronics.audio.headphone,plantronics
accessories.bag,transcend
computers.notebook,asus
appliances.sewing_machine,janome
electronics.smartphone,samsung
appliances.kitchen.kettle,bosch
computers.peripherals.mouse,delux
appliances.personal.scales,polaris
electronics.smartphone,samsung
appliances.environment.air_conditioner,beko
appliances.environment.vacuum,samsung
appliances.kitchen.refrigerators,midea
electronics.smartphone,samsung
,akvafor
,sony
computers.peripherals.monitor,samsung
electronics.smartphone,samsung
,polaris
computers.notebook,asus
appliances.kitchen.washer,samsung
appliances.kitchen.juicer,sencor
appliances.personal.hair_cutter,polaris
appliances.kitchen.meat_grinder,moulinex
appliances.environment.air_conditioner,beko
electronics.smartphone,samsung
electronics.smartphone,samsung
appliances.environment.vacuum,topperr
appliances.kitchen.oven,bosch
appliances.kitchen.mixer,philips
electronics.smartphone,oppo
construction.tools.screw,ava
computers.notebook,asus
appliances.environment.vacuum,samsung
appliances.kitchen.refrigerators,ava
computers.notebook,asus
,none
appliances.kitchen.kettle,ava
computers.peripherals.printer,hp
computers.peripherals.mouse,logitech
electronics.smartphone,samsung
computers.network.router,tp-link
computers.peripherals.mouse,logitech
,sony
appliances.kitchen.refrigerators,none
,x-game
,dji
electronics.tablet,samsung
appliances.personal.scales,ava
electronics.audio.headphone,jbl
computers.peripherals.mouse,logitech
electronics.clocks,apple
electronics.smartphone,samsung
,ava
appliances.environment.fan,ava
electronics.smartphone,samsung
computers.notebook,china
electronics.smartphone,samsung
electronics.clocks,samsung
computers.gaming,hyperx
computers.peripherals.keyboard,apple
electronics.smartphone,samsung
appliances.sewing_machine,janome
computers.network.router,altel
computers.peripherals.mouse,apple
,a-case
appliances.environment.water_heater,ariston
appliances.environment.fan,polaris
computers.components.hdd,samsung
appliances.environment.fan,ava
,ava
,ava
,ava
,ava
appliances.kitchen.kettle,vitek
appliances.environment.air_conditioner,beko
,samsung
computers.peripherals.keyboard,bloody
appliances.kitchen.blender,polaris
,delonghi
appliances.kitchen.refrigerators,ava
,braun
appliances.environment.air_conditioner,ava
appliances.environment.air_conditioner,beko
,huter
appliances.personal.hair_cutter,philips
appliances.kitchen.microwave,ava
,moshi
appliances.environment.water_heater,ariston
appliances.kitchen.toster,bosch
appliances.kitchen.blender,polaris
electronics.smartphone,samsung
electronics.clocks,samsung
,sony
appliances.environment.water_heater,midea
furniture.kitchen.table,
electronics.audio.headphone,sony
electronics.video.tv,lg
appliances.environment.fan,ava
electronics.telephone,nokia
,nintendo
appliances.kitchen.refrigerators,ava
appliances.kitchen.microwave,ava
appliances.kitchen.refrigerators,birjusa
,xiaomi
furniture.living_room.cabinet,tvs
electronics.audio.headphone,apple
electronics.clocks,apple
electronics.audio.headphone,samsung
appliances.environment.air_conditioner,beko
appliances.kitchen.toster,bosch
electronics.video.tv,panasonic
furniture.living_room.shelving,muljhtidom
electronics.smartphone,oppo
computers.peripherals.mouse,delux
construction.tools.screw,usams
appliances.personal.hair_cutter,philips
